"icon-verkehrsstoerung src","linkintern","linkintern href","tablescraper-selected-row","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Salierring (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/salierring-altstadtsued","von 


 bis ,  von 09:00 bis 15:00 Uhr","15. März 2021","18. März 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Salierring (Neustadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/salierring-neustadtsued-1","von 


 bis ,  von 20:00 bis 05:00 Uhr","17. September 2021","25. September 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Salierring (Neustadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/salierring-neustadtsued-2","von 


 bis ,  von 20:00 bis 05:00 Uhr","23. September 2021","14. Oktober 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sandbergstraße (Langel)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/sandbergstrasse-langel-5","von 


 bis ,  von 09:00 bis 15:00 Uhr","19. April 2021","5. Mai 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Sankt-Sebastianus-Straße (Wahn)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/sankt-sebastianus-strasse-wahn","von 


 bis ,  von 22:00 bis 04:00 Uhr","18. Juni 2021","21. Juni 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Schaafenstraße (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/schaafenstrasse-altstadtsued","von 


 bis ,  von 21:00 bis 06:00 Uhr","16. Juli 2021","18. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Scheidtweilerstraße (Braunsfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/scheidtweilerstrasse-braunsfeld","von 


 bis ,  von 09:00 bis 15:00 Uhr","9. Juni 2021","18. Juni 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Schönhauser Straße (Bayenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/schoenhauser-strasse-bayenthal-7","von 


 bis","20. September 2021","2. Oktober 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Schönhauser Straße (Bayenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/schoenhauser-strasse-bayenthal-5","von 


 bis ,  von 09:00 bis 15:00 Uhr","19. Juli 2021","13. August 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Schönhauser Straße (Bayenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/schoenhauser-strasse-bayenthal-6","am 


,  von 06:00 bis 18:00 Uhr","14. Februar 2021","","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Severinsbrücke (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/severinsbruecke-altstadtsued-3","von 


 bis ,  von 22:00 bis 05:00 Uhr","6. April 2021","18. April 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Severinsbrücke (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/severinsbruecke-deutz-1","am 


,  von 06:00 bis 20:00 Uhr","21. März 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Severinsbrücke (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/severinsbruecke-deutz-2","am 


,  von 06:00 bis 20:00 Uhr","15. August 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Siegburger Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/siegburger-strasse-deutz-5","von 


 bis ,  von 09:00 bis 15:00 Uhr","18. Januar 2021","22. Januar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Siegburger Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/siegburger-strasse-deutz-6","von 


 bis","18. Januar 2021","22. Januar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Siegburger Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/siegburger-strasse-deutz-8","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. Februar 2021","12. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Siegburger Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/siegburger-strasse-deutz-9","von 


 bis ,  von 09:00 bis 15:00 Uhr","15. Februar 2021","19. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Siegburger Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/siegburger-strasse-deutz-10","von 


 bis","24. Februar 2021","21. Mai 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Siegburger Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/siegburger-strasse-deutz-12","von 


 bis ,  von 09:00 bis 15:00 Uhr","20. Mai 2021","11. Juni 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Siegburger Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/siegburger-strasse-deutz-13","von 


 bis ,  von 09:00 bis 15:00 Uhr","9. August 2021","20. August 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Siegburger Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/siegburger-strasse-deutz-14","von 


 bis ,  von 09:00 bis 15:00 Uhr","9. August 2021","3. September 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Siegburger Straße (Poll)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/siegburger-strasse-poll-3","von 


 bis ,  von 23:00 bis 05:00 Uhr","22. März 2021","24. März 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sportplatzstraße (Wahnheide)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/sportplatzstrasse-wahnheide","von 


 bis","26. Juli 2021","27. August 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sportplatzstraße (Wahnheide)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/sportplatzstrasse-wahnheide-1","von 


 bis ,  von 09:00 bis 15:00 Uhr","20. September 2021","8. Oktober 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sportplatzstraße (Wahnheide)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/sportplatzstrasse-wahnheide-2","von 


 bis","24. November 2021","31. Dezember 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Stadtautobahn (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/stadtautobahn-innenstadt","von 


 bis ,  von 09:00 bis 15:00 Uhr","25. August 2021","27. August 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Stadtautobahn B55a (Buchforst)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/stadtautobahn-b55a-buchforst","von 


 bis ,  von 22:00 bis 05:00 Uhr","11. November 2021","12. November 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Stadtautobahn B55a (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/stadtautobahn-b55a-deutz","von 


 bis ,  von 21:30 bis 05:30 und  von 09:00 bis 14:30 Uhr","14. Juni 2021","31. August 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Stadtautobahn B55a (Kalk)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/stadtautobahn-b55a-kalk-1","am 


,  von 09:00 bis 15:00 Uhr","10. Juni 2021","","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Stadtautobahn B55a (Kalk)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/stadtautobahn-b55a-kalk-2","von 


 bis ,  von 22:00 bis 05:00 Uhr","23. Juni 2021","28. Juni 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Stadtautobahn B55a (Kalk)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/stadtautobahn-b55a-kalk-4","von 


 bis ,  von 22:00 bis 05:00 Uhr","24. Juli 2021","25. Juli 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Stadtautobahn/Höhenberger Ring (Höhenberg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/stadtautobahnhoehenberger-ring-hoehenberg","von 


 bis ,  von 09:00 bis 15:00 Uhr","26. April 2021","30. April 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Stadtwaldgürtel (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/stadtwaldguertel-lindenthal-4","am 


,  von 09:00 bis 15:00 Uhr","10. Mai 2021","","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Stadtwaldgürtel (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/stadtwaldguertel-lindenthal-5","von 


 bis","29. Oktober 2021","14. April 2022","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Stadtwaldgürtel (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/stadtwaldguertel-lindenthal-6","von 


 bis","9. November 2021","12. November 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Steinstraße (Gremberghoven)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/steinstrasse-gremberghoven","von 


 bis ,  von 09:00 bis 15:00 Uhr","28. Januar 2021","4. Februar 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Steinstraße (Porz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/steinstrasse-porz","von 


 bis ,  von 09:00 bis 15:00 Uhr","11. Januar 2021","29. Januar 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Steinstraße (Porz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/steinstrasse-porz-1","von 


 bis","6. April 2021","10. April 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Strundener Straße (Dellbrück)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/strundener-strasse-dellbrueck","von 


 bis","15. Februar 2021","2. März 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Subbelrather Straße (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/subbelrather-strasse-ehrenfeld-6","von 


 bis","17. September 2021","13. Oktober 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Subbelrather Straße (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/subbelrather-strasse-ehrenfeld-4","von 


 bis ,  von 09:00 bis 15:00 Uhr","22. Februar 2021","26. Februar 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Subbelrather Straße (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/subbelrather-strasse-ehrenfeld-5","von 


 bis","8. Juli 2021","11. August 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Subbelrather Straße (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/subbelrather-strasse-ehrenfeld-7","von 


 bis","21. September 2021","12. Oktober 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Subbelrather Straße (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/subbelrather-strasse-neustadtnord","von 


 bis ,  von 09:00 bis 15:00 Uhr","11. Januar 2021","5. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Subbelrather Straße (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/subbelrather-strasse-neustadtnord-1","von 


 bis ,  von 09:00 bis 15:00 Uhr","11. Januar 2021","20. Januar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Subbelrather Straße (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/subbelrather-strasse-neustadtnord-2","von 


 bis ,  von 09:00 bis 15:00 Uhr","22. Januar 2021","19. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sülzgürtel (Sülz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/suelzguertel-suelz-3","von 


 bis","25. Januar 2021","19. März 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sülzgürtel (Sülz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/suelzguertel-suelz-4","von 


 bis ,  von 22:00 bis 6:00 Uhr","18. Mai 2021","19. Mai 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sülzgürtel (Sülz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/suelzguertel-suelz-6","von 


 bis ,  von 09:00 bis 15:00 Uhr","25. Oktober 2021","5. November 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sülzgürtel (Sülz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/suelzguertel-suelz-7","von 


 bis ,  von 9:00 bis 15:00 Uhr","8. November 2021","12. November 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sürther Hauptstraße (Sürth)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/suerther-hauptstrasse-suerth-4","von 


 bis ,  von 09:00 bis 15:00 Uhr","16. August 2021","6. Oktober 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sürther Straße (Rodenkirchen)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/suerther-strasse-rodenkirchen-6","von 


 bis","22. März 2021","1. April 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Sürther Straße (Rodenkirchen)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/suerther-strasse-rodenkirchen-7","von 


 bis ,  von 09:00 bis 15:00 Uhr","19. April 2021","7. Mai 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tel-Aviv-Straße (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tel-aviv-strasse-altstadtsued-1","von 


 bis","21. August 2021","13. November 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Theodor-Heuss-Ring (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/theodor-heuss-ring-neustadtnord","von 


 bis","25. November 2021","1. Dezember 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Theodor-Heuss-Straße (Finkenberg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/theodor-heuss-strasse-finkenberg-1","von 


 bis","21. Dezember 2020","8. Januar 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Trankgasse (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/trankgasse-altstadtnord-25","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. März 2021","12. März 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Trankgasse (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/trankgasse-altstadtnord-27","am 


,  von 09:00 bis 15:00 Uhr","11. Mai 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Trankgasse (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/trankgasse-altstadtnord-28","von 


 bis ,  von 22:00 bis 05:00 Uhr","10. Oktober 2021","15. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Trankgasse (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/trankgasse-altstadtnord-29","von 


 bis ,  von 22:00 bis 05:00 Uhr","10. Oktober 2021","13. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Trierer Straße (Neustadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/trierer-strasse-neustadtsued-1","von 


 bis ,  von 09:00 bis 15:00 Uhr","15. September 2021","8. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Troisdorfer Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/troisdorfer-strasse-deutz-2","von 


 bis","26. April 2021","30. April 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunisstraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunisstrasse-altstadtnord-4","von 


 bis ,  von 09:00 bis 15:00 Uhr","22. März 2021","26. März 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunisstraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunisstrasse-altstadtnord-6","am 


,  von 09:00 bis 15:00 Uhr","20. Oktober 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunisstraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunisstrasse-altstadtnord-7","von 


 bis","8. März 2021","9. April 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunisstraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunisstrasse-altstadtnord-8","von 


 bis ,  von 09:00 bis 22:00 Uhr","19. April 2021","24. April 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunisstraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunisstrasse-altstadtnord-10","von 


 bis ,  von 9:00 bis 15:00 Uhr","14. Juni 2021","18. Juni 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Tunisstraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunisstrasse-altstadtnord-11","von 


 bis ,  von 19:30 bis 18:00 Uhr","27. August 2021","30. August 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunisstraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunisstrasse-altstadtnord-13","am 


,  von 09:00 bis 15:00 Uhr","30. Juli 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunisstraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunisstrasse-altstadtnord-15","von 


 bis ,  von 09:00 bis 15:00 Uhr","25. Oktober 2021","29. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunisstrasse/Nord-Süd-Fahrt (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunisstrasse-nord-sued-fahrt","von 


 bis ,  von 22:00 bis 05:00 Uhr","25. Juli 2021","30. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunnel Grenzstraße","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunnel-grenzstrasse","von 


 bis ,  von 22:00 bis 05:00 Uhr","17. Mai 2021","22. Mai 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunnel Herkulestraße (Neuehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunnel-herkulestrasse-neuehrenfeld","von 


 bis ,  von 21:30 bis 05:00 Uhr","28. Oktober 2021","29. Oktober 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Tunnel Kalk/Stadtautobahn (B 55a)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/tunnel-kalkstadtautobahn-b-55a","bis auf Weiteres","","","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Turiner Straße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/turiner-strasse-altstadtnord-1","am 


,  von 09:00 bis 15:00 Uhr","14. März 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ubierring","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ubierring-13","von 


 bis ,  von 20:00 bis 05:00 Uhr","27. Juni 2022","30. November 2018","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ubierring (Neustadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ubierring-neustadtsued-5","am","8. Mai 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ubierring (Neustadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ubierring-neustadtsued-6","von 


 bis","8. Februar 2021","26. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ulrichgasse (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ulrichgasse-altstadtsued-1","am 


,  von 09:00 bis 15:00 Uhr","21. Januar 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ulrichgasse (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ulrichgasse-altstadtsued-2","von 


 bis ,  von 09:00 bis 15:00 Uhr","28. Juni 2021","11. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ulrichgasse/Tel-Aviv-Straße (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ulrichgassetel-aviv-strasse-altstadtsued","von 


 bis ,  von 09:00 bis 15:00 Uhr","15. März 2021","7. April 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Universitätsstraße (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/universitaetsstrasse-lindenthal-6","von 


 bis","17. August 2021","31. Dezember 2022","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Universitätsstraße (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/universitaetsstrasse-lindenthal-4","von 


 bis ,  von 09:00 bis 15:00 Uhr","30. März 2021","22. April 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Universitätsstraße (Neustadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/universitaetsstrasse-neustadtsued-6","von 


 bis ,  von 05:00 bis 15:00 Uhr","21. Oktober 2021","22. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Unter Sachsenhausen (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/unter-sachsenhausen-altstadtnord-2","von 


 bis","31. Mai 2021","9. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Unter Sachsenhausen (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/unter-sachsenhausen-altstadtnord-4","von 


 bis","27. Oktober 2021","10. März 2023","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ursulastraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ursulastrasse-altstadtnord-3","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. März 2021","12. März 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ursulastraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ursulastrasse-altstadtnord-4","von 


 bis ,  von 09:00 bis 15:00 Uhr","25. Mai 2021","26. Mai 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Venloer Straße","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/venloer-strasse","von 


 bis","17. Juni 2021","23. Juni 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Venloer Straße (Bickendorf)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/venloer-strasse-bickendorf-2","von 


 bis ,  von 01:30 bis 05:00 Uhr","18. Mai 2021","19. Mai 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Venloer Straße (Böcklemünd/Mengenich)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/venloer-strasse-boecklemuendmengenich","von 


 bis ,  von 09:00 bis 15:00 Uhr","20. September 2021","19. Oktober 2021","Ehrenfeld"
